id,price_doc
32146,7246553.0514
32147,7589099.574
32148,4905579.1491
32149,11340241.105
32151,10061702.636
32153,8633988.6985
32154,5090787.1623
32155,7678982.4869
32156,5015813.1528
32157,12652524.152
32158,13285710.764
32160,8033517.1613
32161,11041547.944
32162,9899553.0149
32163,10635862.318
32164,13810737.379
32165,10969728.872
32166,10566472.444
32167,11554055.753
32168,9347111.4422
32169,4893173.6309
32170,13084794.153
32171,10712695.295
32172,9644764.5714
32173,7569481.0979
32174,11861929.26
32176,7436592.4519
32177,13375012.58
32178,7526362.4256
32179,12545537.506
32180,9793955.54
32181,7382639.7069
32182,7920934.0323
32183,6733438.5375
32184,15328818.29
32185,6239955.5449
32186,12036070.722
32187,3604076.7843
32188,6531165.5561
32190,6806007.2087
32191,6347623.7131
32192,14081298.254
32193,9738594.3405
32194,3442950.3602
32195,14923444.904
32196,24131673.862
32197,14325305.066
32198,8180046.4106
32199,11795784.467
32200,10890518.039
32201,7775633.8003
32203,4064073.5182
32204,7998253.7149
32205,17478544.19
32206,8916814.8923
32207,11500106.562
32208,6014097.3193
32210,6652037.4992
32211,22442818.201
32213,10585040.06
32214,8247931.9798
32215,7597859.5917
32216,7498406.1909
32217,5998454.8261
32219,10028337.3
32220,4689343.4953
32221,5809170.9292
32222,6265519.1944
32224,6472703.0216
32225,7294871.7179
32226,8920229.0653
32227,15811434.983
32228,12070405.132
32229,12064219.591
32230,3081158.16
32231,16129975.154
32232,3632919.1077
32233,6446742.6555
32234,14439194.382
32235,16486010.468
32236,8961453.8316
32237,22460383.072
32238,4881520.0544
32239,13172032.001
32240,8870765.5228
32242,6764988.8597
32243,10156688.11
32244,5693094.2052
32245,8272413.5119
32246,9616394.0513
32247,4719286.9981
32248,8982063.6586
32249,10349161.907
32250,8161175.1495
32251,5991112.0567
32252,7866575.2422
32253,10025489.273
32254,22011763.905
32255,7431270.9415
32256,5705167.7939
32257,3881825.2474
32258,8037434.5188
32259,9275881.1434
32260,11312086.359
32261,17509332.232
32262,8391291.3557
32263,9137450.606
32264,6599395.5787
32265,12022491.916
32266,14541818.441
32267,7032309.207
32268,3216956.5025
32269,8359550.9013
32270,12760446.474
32271,7653246.9884
32272,5225254.1997
32273,11331736.856
32274,3761494.3923
32276,10203825.208
32277,17831217.227
32278,8058810.8247
32279,4703102.7435
32280,7086056.71
32281,6098574.6354
32282,11655381.272
32283,6520459.3975
32284,4857628.8282
32285,10836432.33
32286,14725416.982
32287,6526337.6815
32288,6677268.5854
32289,3676725.3268
32291,8369557.9096
32292,13132343.646
32293,11151329.361
32294,11033125.171
32295,7652312.8428
32296,8387236.9498
32298,10695395.3
32299,3132262.6549
32300,9514115.9726
32301,14724584.839
32302,10661697.486
32303,8138330.049
32305,5256242.1637
32306,6818982.2127
32307,13713164.415
32308,5495379.0528
32309,9154084.4643
32310,6108816.3461
32312,4711601.2964
32313,6224631.2223
32314,6883646.2904
32315,12976727.127
32317,10122802.66
32318,8518537.5889
32319,5218652.8366
32320,11638669.754
32321,9961581.3496
32322,5005922.5858
32323,5942155.7275
32324,13031055.198
32325,5862353.0681
32326,9032687.6052
32327,6473980.8726
32328,10409280.057
32329,5119346.9668
32330,6846860.9077
32331,4796734.3259
32332,6909080.0037
32333,9838592.3972
32334,3335018.0203
32335,8674790.5927
32336,10781885.424
32337,7196230.2106
32338,3864097.0404
32339,8243923.8227
32340,8599993.2912
32341,8431328.7835
32342,5197929.3539
32343,8810476.6824
32345,4902902.5019
32347,6310877.2944
32348,9137150.3966
32349,11316104.057
32350,13075363.093
32351,9387895.0111
32352,12693238.896
32353,5804686.7742
32354,6492392.3442
32355,7651395.8829
32356,5554753.5257
32357,9156362.6653
32358,10473251.719
32359,15081080.55
32360,5973856.5248
32361,10805293.176
32362,7943721.9225
32363,7247605.572
32364,5451977.9819
32365,8758241.2568
32366,6810331.8587
32367,6052137.9617
32368,6811840.0382
32369,10241750.051
32371,8647120.3483
32372,9834172.5112
32373,10720768.864
32376,6341409.6398
32377,6924929.1981
32378,6795121.3059
32379,6304627.4771
32380,9606415.0482
32381,5390838.3872
32382,13062765.248
32383,12715317.851
32385,11495691.299
32386,9292691.9771
32387,4308480.3631
32388,6128124.3717
32389,10704954.118
32390,9203844.3085
32391,6206536.4167
32392,7874788.0791
32393,8307992.0217
32396,5786992.8035
32399,13393326.077
32400,7090156.3882
32401,10437910.315
32402,3738184.8182
32403,13147460.432
32404,6453968.7715
32405,13870067.074
32406,8838209.6573
32407,7813939.1572
32408,4728397.2655
32409,15505565.382
32410,6099659.6499
32411,8335530.141
32412,9809526.1484
32413,11732888.298
32414,11564609.92
32416,8985877.5698
32417,8305662.5322
32418,5928949.9933
32420,8346502.0632
32421,1133467.6132
32422,5551308.3185
32423,4119106.89
32424,10082241.981
32426,10658718.258
32427,11772400.68
32428,9003751.1481
32429,8902418.7976
32430,5982368.9344
32431,9829485.6076
32432,11811340.828
32433,2344139.9879
32434,8983495.4449
32435,7449037.0608
32436,12705919.063
32437,9094885.7995
32438,6384355.211
32439,2954805.6568
32440,14022602.621
32441,4370416.429
32442,10443307.012
32444,4687534.193
32445,5555709.9288
32446,11679587.922
32447,7780108.5039
32448,7144202.4791
32449,10976392.111
32450,8307329.0851
32451,12502935.175
32452,8290118.4169
32453,8692067.5453
32454,4488678.1013
32455,8066724.3267
32456,7723299.5964
32457,5472083.4357
32458,8474210.184
32459,9309994.6215
32460,8722539.2344
32461,10716100.312
32462,17454310.504
32463,5513893.1964
32464,9772680.5302
32465,5091745.1019
32466,4722277.6705
32467,5877027.0867
32468,7692685.7904
32469,10881816.911
32470,13579153.888
32471,19378235.464
32472,7434948.822
32473,7813441.0697
32474,5702162.9407
32475,13584826.172
32476,8433338.146
32478,5970461.9588
32479,4148015.8113
32480,13122376.442
32481,6011966.4482
32483,10687581.692
32485,13942528.228
32486,8080607.3995
32488,12245750.683
32489,11456037.451
32490,7090460.1444
32491,9097704.04
32492,9885602.4026
32493,8095975.2298
32494,5915568.7292
32495,4915622.5069
32497,8457217.2546
32498,12109242.485
32499,14388602.218
32500,6145931.0829
32501,14933578.924
32502,8581226.1373
32503,7199231.154
32504,5834544.5842
32505,25653707.995
32506,8357546.6772
32507,2947962.7377
32508,9112509.0313
32509,4452605.6896
32510,14955383.812
32512,9941709.251
32515,8560013.4104
32516,8873300.841
32517,10509811.119
32518,4317024.2714
32519,4360544.3868
32521,8191287.6515
32522,6673398.4256
32523,6313624.3525
32524,6623898.6525
32525,5211349.2974
32526,12442088.141
32527,5028165.8334
32530,8127392.1824
32532,14878481.657
32533,10812843.51
32534,6678037.4237
32536,10550722.215
32537,7855432.1468
32538,9805354.2049
32539,5683576.317
32540,6551652.6817
32541,16834926.253
32542,7009247.7213
32543,7741236.5459
32545,4194442.1698
32546,11058441.998
32547,8571213.5758
32548,6892527.6421
32549,3223136.5769
32550,7855073.2157
32551,5083270.12
32552,6316932.7722
32553,7657436.0015
32554,10508128.261
32555,10131333.124
32556,10838354.897
32557,3588188.994
32558,7896077.6414
32559,12566093.955
32560,6683846.0154
32561,4914006.7083
32562,15053083.725
32563,7649137.0889
32564,4280887.429
32565,9367997.2285
32566,5104115.4635
32567,3974565.5119
32568,10482899.735
32569,9100735.7131
32570,6001639.4041
32571,8733570.0929
32573,8338312.348
32574,10264588.868
32575,10090429.365
32576,6497394.0383
32577,4010093.2087
32578,7348771.1131
32579,8481786.1197
32580,6175486.9338
32581,5901240.802
32582,6713448.5731
32583,7910953.3351
32584,5796003.5945
32585,4731104.1251
32586,6667673.4471
32587,6958687.9877
32588,7333571.4644
32589,2561491.563
32590,9485977.2038
32591,6959640.8568
32592,5251754.9669
32593,3561172.8179
32594,5131843.9922
32595,8581574.571
32596,10454565.881
32597,10943214.414
32598,9960132.7287
32599,1690951.3513
32600,7771632.4587
32601,9234784.4322
32602,9451241.728
32603,7590842.6717
32604,4419625.7143
32605,5017281.4486
32606,5448883.8987
32608,10012424.773
32609,10703569.932
32610,8012238.418
32611,7185287.3319
32612,3876839.8369
32613,6399080.4806
32614,11667412.021
32616,8302164.5158
32617,10022818.81
32618,5653891.2966
32619,4683381.2128
32620,8281951.2591
32621,8705719.6306
32622,14919673.311
32623,11954636.143
32624,9049504.5838
32625,9558188.5038
32626,11245813.102
32627,8396558.8666
32628,7968787.7742
32629,14314786.443
32630,7658468.9086
32631,5313498.1796
32632,8160987.442
32633,10175985.632
32634,5839074.7664
32635,9859868.3303
32636,6322599.1692
32637,9463742.4008
32638,8121238.8446
32640,6945484.3486
32641,6749138.0956
32642,7834461.0817
32643,11935438.513
32645,6861302.837
32646,9332902.4148
32647,15643675.948
32648,7154556.7062
32649,5835128.1953
32650,8848455.6387
32651,695366.7785
32652,8803412.037
32653,12162637.338
32654,5194307.4679
32655,13391397.942
32656,6636747.4276
32657,6826147.2602
32658,9158155.3684
32659,4218996.042
32660,8865942.1665
32661,9629177.1873
32662,11486089.716
32663,10693180.488
32664,11447179.233
32665,13849989.986
32666,8453947.4936
32667,6215565.859
32668,5825566.6152
32669,13007229.146
32670,8222136.5043
32671,7142379.2394
32672,4262615.4257
32673,11013967.701
32674,5010442.1738
32675,5416063.8239
32676,5793039.3755
32677,4834224.6723
32678,10729097.194
32679,4493912.2862
32680,14469662.356
32681,10833779.113
32683,13122242.79
32684,9902432.3002
32685,7065425.087
32686,8438504.8354
32687,4056608.5451
32688,6892745.2876
32690,9534449.5406
32691,10653268.464
32692,9664206.1749
32693,10190672.132
32695,11021745.804
32696,3827383.7229
32697,9160598.4866
32698,7822540.6952
32699,5528970.4435
32701,14132806.573
32702,10496481.71
32703,8133464.8809
32704,12064128.026
32705,11649627.961
32706,6847202.2291
32707,8438311.7801
32708,7691928.6666
32709,6832596.6248
32710,11432889.051
32711,8039600.5928
32712,8694232.8279
32713,4755975.0333
32714,7354897.0539
32715,3515872.301
32716,4471964.1313
32717,11406791.059
32718,11044607.227
32719,7818893.0291
32720,4684342.2705
32721,12919557.812
32723,7925103.3007
32724,9237971.0469
32725,14129669.318
32726,4584616.9715
32727,4814616.0541
32728,13400355.107
32729,6119392.3886
32730,11132468.683
32731,7908752.5239
32732,6431757.5318
32733,6419052.9042
32734,9997406.8983
32735,6092807.691
32736,4887024.4408
32737,7736627.8516
32738,6618348.438
32739,23052090.208
32740,9442615.2785
32741,7058270.4464
32742,11640937.016
32744,15537446.773
32745,8076054.1766
32746,13014136.804
32747,7501441.8863
32748,3534646.0908
32750,11325674.052
32751,8581868.2845
32752,17055850.617
32753,8083537.6097
32754,9529384.8151
32755,9799259.692
32756,10746581.974
32757,11537238.928
32758,10067958.794
32759,4188050.5487
32760,6196913.3262
32761,5356082.5019
32762,8005205.4672
32763,5690846.1159
32764,6767008.0976
32766,10310498.799
32767,6813306.1904
32768,7803645.3259
32769,8265102.9211
32770,8382127.2258
32771,11365193.462
32772,12408801.283
32773,3657147.1224
32774,9306765.9529
32775,7575458.9911
32776,5843622.1605
32777,5084553.2216
32778,5925804.6384
32779,4576798.4144
32780,8601183.2298
32781,10752379.16
32782,6943475.9453
32783,12700757.488
32784,8906849.8259
32785,8794800.1273
32787,12804992.104
32788,4203134.7772
32789,7339250.5578
32790,7388207.3218
32791,6039103.3231
32792,6615178.5034
32793,13548887.087
32794,739903.52513
32795,4943134.1365
32796,10637699.378
32797,6241190.218
32798,8958663.6706
32799,12699414.834
32800,5052515.9045
32801,7449305.8809
32802,8186571.3779
32803,4813191.6012
32804,11456473.115
32805,12764475.588
32806,6199653.7124
32807,5923386.0516
32808,4733102.7766
32810,8898004.3219
32811,10106081.252
32812,3995826.4986
32813,8410723.1222
32814,3737899.2281
32815,6653869.7906
32816,5422093.0357
32817,8009621.7091
32818,11516202.007
32820,5403281.8967
32821,17090180.994
32822,6838028.8397
32824,9729297.0631
32825,6138778.6164
32826,11660134.868
32827,11032579.187
32828,7995541.942
32829,6999254.2092
32830,5891635.9006
32831,6059836.1219
32832,5309894.0287
32833,15414410.336
32834,9245038.9766
32835,7144147.0911
32836,5479448.4764
32837,6018426.4454
32838,3079954.2485
32839,23820291.294
32840,7466942.6756
32841,6148049.0615
32842,8413802.1227
32844,6375596.3702
32845,10487661.168
32846,11550172.421
32847,3648024.58
32848,9506593.672
32849,4019198.272
32850,9098396.3392
32851,12649187.038
32852,5409979.5613
32853,5318228.6202
32854,9358743.5153
32855,10345203.831
32856,5019888.3496
32857,10474417.683
32858,3657802.2962
32859,7979705.3522
32860,6286020.5646
32861,5535817.6927
32862,9022688.2009
32864,12822218.692
32865,9611246.5834
32867,3220206.5597
32868,10612236.736
32869,9772333.7068
32870,7378823.5021
32871,6924569.7073
32872,10040563.059
32873,5864753.0457
32874,7802338.6264
32875,9352820.9877
32876,9165347.3994
32877,11651124.994
32878,11386973.504
32879,3973180.1197
32880,11131075.838
32881,8417332.1758
32883,7145587.552
32884,9959405.8676
32885,5942409.8252
32886,7356662.9037
32887,6167197.2758
32888,5286149.2832
32889,4541872.665
32891,7920068.0484
32892,5400527.3976
32893,11108451.821
32894,6671715.1475
32895,9512561.1596
32896,7076018.5742
32897,2414630.6773
32898,11464221.314
32899,10546667.522
32900,6735948.2212
32901,5059040.3797
32902,7005393.2071
32903,7103904.0185
32904,12193331.463
32905,7358018.4032
32906,8531419.8535
32907,4584208.8701
32908,7769825.8677
32909,4359217.2789
32910,10130545.367
32911,12206330.107
32912,9258565.7092
32913,4319644.4051
32914,3110724.7098
32915,8877546.3158
32916,12939275.829
32917,5102986.1365
32918,11419078.528
32919,15670118.072
32920,4937422.6475
32921,5506238.8809
32922,6033050.2012
32923,6075662.4162
32924,3396658.3941
32925,5791242.3783
32926,4199995.4834
32927,8019976.8842
32928,11650605.896
32929,13882786.711
32930,6091443.4643
32931,7150110.5281
32932,6484879.0783
32933,6643579.6242
32934,5237344.9081
32935,13398028.093
32936,7543190.5718
32937,5626395.2871
32938,10474336.642
32939,4436011.8758
32940,8146417.5716
32941,21131076.457
32942,6531166.3508
32943,6335904.0231
32944,8180800.0954
32945,5722780.0219
32946,7933381.9107
32947,8238416.5618
32948,13142792.185
32949,6877396.25
32950,4471416.7992
32951,8691234.768
32952,11327568.627
32953,8484300.1574
32954,9837869.8641
32955,10962398.81
32956,5929826.1224
32957,11645697.309
32958,11788642.475
32959,13353131.467
32960,6420545.8847
32961,10698836.534
32962,3060226.2948
32963,10890079.359
32964,6211115.6274
32965,9182400.6835
32966,7010997.3966
32967,8578069.1309
32968,6615216.1655
32969,7239019.1891
32970,7090438.1336
32971,7116400.9258
32972,6347304.9357
32973,7910092.5383
32974,10842353.07
32975,9577099.1598
32976,8562776.3038
32977,7560405.5477
32978,7877784.7976
32979,4909315.1938
32980,4243195.6875
32981,5143114.5631
32982,8021230.9363
32983,9472932.6586
32984,6510633.2819
32985,4406892.956
32987,10551906.918
32988,8205855.7164
32989,5377467.9153
32990,9203454.3636
32991,1062948.2046
32992,6507765.6695
32993,7152879.1925
32994,3382265.3738
32995,8568786.6237
32996,9363091.4042
32997,9794393.1903
32998,16386243.278
32999,3454556.08
33000,5192025.3866
33001,6359457.4248
33002,8057361.0565
33003,4693740.3183
33004,8098464.6979
33005,10042354.469
33006,12973851.953
33007,4526616.9734
33008,4993450.45
33009,8619437.9628
33010,7958035.83
33011,4436941.5672
33012,4868738.8847
33013,4141285.8608
33016,6114724.6175
33017,4810816.6808
33018,7064374.7059
33020,8045520.709
33022,7202932.1691
33023,8786612.2026
33024,16473685.56
33025,6373044.4342
33026,6213245.6226
33027,4167679.9904
33028,7228481.4522
33029,13456955.242
33030,7936882.5379
33031,4351501.4606
33032,7539896.3066
33033,10647614.152
33034,4472373.7195
33035,8099879.2361
33036,6479901.2136
33037,9359279.5716
33038,8800656.2263
33039,11772136.263
33040,10111126.346
33041,4512074.498
33042,13537993.077
33043,10739907.473
33044,8776768.8081
33045,10210264.514
33046,10227579.715
33047,10590028.907
33048,11359110.832
33049,15450010.67
33050,8977561.4727
33051,8061559.9008
33052,10916161.081
33053,11517341.252
33054,4062288.8266
33055,12156068.053
33056,6386095.2469
33057,10864915.234
33058,7303387.455
33059,10227704.663
33060,4142248.8232
33061,4351346.182
33062,7617974.0973
33063,6861142.5359
33064,6167727.028
33065,9042331.8092
33066,12483252.226
33067,5792734.5574
33068,11014059.984
33069,15840172.704
33070,11424612.355
33071,12703924.18
33072,4385262.7088
33074,11386635.493
33075,9573484.9077
33076,3880983.3944
33077,9761433.13
33078,6332052.3042
33079,12720678.298
33080,9152075.4578
33081,15349868.271
33082,10919770.713
33083,7395152.661
33084,4795443.3481
33085,10752543.651
33086,12557730.587
33087,5499530.4865
33088,3469610.5574
33089,11837394.736
33090,11144521.39
33091,4716874.0204
33092,4978641.7398
33093,16086833.478
33095,5122126.6034
33096,10708925.883
33097,5379920.3227
33098,7922410.4584
33099,9244777.5798
33100,5349791.4652
33101,7269409.1055
33102,4949989.5468
33103,2531952.1121
33105,11288884.788
33106,6111817.7759
33107,4942071.9602
33108,14201570.276
33109,7513729.6851
33110,7306895.4143
33111,8298837.203
33113,7942185.5717
33114,6041160.1156
33115,11194659.63
33116,7119622.2063
33117,7175048.4366
33118,12178613.858
33119,12497188.219
33120,4119284.3862
33121,7261067.0742
33122,6407030.7413
33123,20064377.361
33124,3028474.7833
33125,7415085.1268
33126,5317919.3669
33127,7043967.4044
33128,8295554.7207
33129,11527846.248
33131,8551532.5461
33132,5114637.6616
33133,16775139.296
33134,7891220.8769
33135,11427420.91
33136,10948175.585
33137,2751551.9933
33138,13602302.872
33139,7895729.7712
33140,8820036.5398
33141,13384500.317
33142,8383514.3633
33143,4024268.2537
33144,5195502.1939
33145,8006767.4034
33146,9266667.8399
33147,4860919.3217
33148,7965191.5589
33149,14608554.098
33150,7702247.7029
33151,8179036.7786
33152,14109423.584
33153,12064917.096
33154,9095747.5855
33155,12863693.841
33156,11268939.389
33157,7234763.5386
33158,12597551.802
33159,5972230.8708
33160,4735098.3803
33161,8691388.9823
33162,9932233.2188
33163,5947209.7801
33164,7150562.9179
33165,10485693.855
33166,6378224.1016
33167,5456145.7847
33168,9853696.0234
33169,4578065.4212
33170,6026091.5819
33171,9468617.6407
33172,13122714.236
33173,4112565.3361
33174,6306475.6325
33175,3808039.3184
33176,7883263.5354
33177,8544853.5533
33178,10089273.906
33179,16144055.95
33180,7550654.7987
33181,9380604.1087
33182,5071924.8967
33183,5475640.7752
33184,8627876.5489
33185,8092899.0879
33186,4935629.6191
33187,8406270.3143
33188,6238119.3307
33189,15552103.669
33190,7723240.409
33191,15908342.944
33192,10522532.218
33193,6821142.0846
33195,9099446.0842
33197,8392583.3434
33198,4796395.3363
33199,8671447.2174
33200,3359927.3241
33201,8084904.9947
33202,6692160.8913
33203,10865892.722
33204,7562162.9987
33205,4596730.435
33206,7823344.0182
33207,10679634.138
33208,11517400.955
33209,9407965.4799
33210,3669131.2394
33211,6911154.7983
33212,6221550.1652
33213,5575132.5077
33214,13188166.809
33216,2597844.5762
33218,5720185.7105
33219,4051710.6725
33220,6175762.6276
33221,7704591.6471
33222,4429971.5473
33224,12619176.537
33225,6220626.9396
33226,5757223.2407
33227,4182051.5712
33228,5935777.46
33229,8872729.1465
33230,8036434.8073
33231,8018449.619
33232,7325878.9576
33233,10010871.151
33234,12734907.833
33235,6721761.2469
33236,8398943.9672
33237,15622615.465
33238,9728330.4296
33239,9674328.145
33240,7058619.1463
33241,9226773.8838
33242,5966258.6909
33243,5963376.4647
33244,9556598.7837
33245,7818062.9544
33246,6564997.3074
33247,4416205.6535
33248,12128755.09
33249,15136683.295
33250,12679262.131
33251,11514443.501
33252,11702539.686
33253,7889479.3279
33254,5859269.2027
33255,10860189.505
33256,10448780.288
33257,6107346.0301
33258,17166110.313
33259,5568575.655
33260,5191048.0851
33261,10172655.613
33262,6405397.6705
33263,8574617.1237
33264,10252949.725
33266,8108292.8957
33267,8574273.9024
33268,7650707.5991
33269,13943487.027
33270,4645742.3695
33272,4158045.0156
33273,8316918.7967
33274,8386533.9047
33275,9013816.7564
33276,12327423.662
33277,8182756.2994
33278,5568445.5628
33279,8373171.8133
33280,7228305.3925
33281,8586929.8059
33282,9290669.4969
33283,8616809.2709
33284,7105845.4913
33285,11969621.528
33286,6577309.2757
33288,12851567.324
33289,6056455.5395
33290,11198880.096
33291,6406299.9844
33292,9630760.8497
33293,6482453.7434
33294,6310955.1687
33296,5357383.9175
33297,8976568.2659
33298,9786247.0438
33299,15094656.864
33300,4185001.0893
33301,9387832.2486
33302,4413810.1578
33303,13747355.861
33304,11943441.736
33305,7316274.1373
33306,9091392.0695
33307,7962394.0576
33308,9744961.7016
33309,8088865.5771
33310,18893024.204
33311,7611151.1732
33312,5388064.2145
33313,8308160.4822
33314,11200131.04
33315,10896595.011
33316,10075367.21
33317,8142437.2294
33318,7614406.0444
33319,7012866.8065
33320,10774035.261
33321,3920104.7865
33322,5366470.0239
33323,8633085.369
33324,11790811.06
33325,11817942.675
33326,7243977.6952
33327,10281335.41
33328,7932686.7742
33329,12995348.923
33330,3459870.8902
33331,15479955.672
33332,4842424.4272
33333,11550464.639
33334,4958984.0081
33335,15131034.463
33338,10791464.104
33339,6847635.1171
33340,9089474.2428
33341,10085884.74
33342,17600199.509
33343,8828674.3488
33344,6395483.9024
33345,7132363.542
33346,13494690.556
33348,6755004.8836
33349,6575074.924
33350,5994477.3957
33351,10298678.813
33352,6039770.3258
33353,9026107.8994
33354,6212433.5762
33355,5406959.8513
33356,6188779.7567
33357,11382969.563
33358,3343581.4331
33359,8255026.3913
33360,3248064.9675
33361,11473314.764
33362,2080844.9934
33363,6823516.4891
33364,5192697.201
33365,10297347.777
33366,15972784.56
33367,7157161.1854
33368,12359158.562
33369,8245254.8991
33370,5189480.3319
33371,8667521.1708
33372,4302224.0048
33373,7647297.0577
33374,6122340.5224
33375,8427039.2715
33376,6856990.3007
33377,9581077.3939
33378,19062597.029
33379,8207444.4665
33380,7736227.7471
33381,9512416.3603
33382,4104100.0861
33383,8391776.8878
33384,8545414.1581
33385,2438144.2004
33386,12107365.592
33387,9777599.3557
33388,9007371.8475
33389,5060172.813
33390,9073223.8984
33391,5595208.7702
33392,9682176.1363
33393,10177526.95
33394,6926280.8535
33395,10130783.717
33396,9456366.4996
33397,7617170.0474
33398,6215064.7632
33399,9878665.8816
33400,18372517.872
33401,14426041.521
33402,2076777.9495
33403,10003314.598
33405,11763367.87
33406,6873752.2749
33407,7672965.5736
33408,7348418.6885
33409,12896989.101
33410,7774299.0165
33411,6176121.4385
33412,13055525.739
33413,5740987.7913
33414,9799670.7845
33415,21075180.471
33416,12671078.689
33418,8145425.4175
33419,10399389.223
33420,11505672.91
33421,8559175.3859
33422,8646085.8093
33423,2674169.8109
33424,12033948.595
33425,5710762.5689
33426,6741045.3655
33427,13739624.526
33428,5676444.8077
33429,5565618.4118
33432,7209588.3483
33433,6111825.1544
33434,12553322.464
33435,8360308.3301
33436,7334397.7598
33437,5267815.6801
33439,3103395.0418
33440,6416677.72
33443,7793568.1974
33444,14853033.742
33445,5545408.8669
33446,10140128.637
33447,6973845.6289
33448,10871332.242
33449,16303627.935
33450,8642254.1171
33452,10859198.619
33453,3979438.8878
33454,7559713.7177
33455,10155101.739
33456,8643495.1466
33457,6049609.7963
33458,3725206.9376
33459,20256878.808
33460,11587830.418
33461,13160464.314
33462,9729743.7352
33463,3972892.5724
33464,15021608.16
33465,5499050.263
33466,4489010.473
33467,7124948.2552
33468,5750136.2187
33470,6724891.7151
33473,10779517.019
33474,5955010.2577
33475,3813980.5979
33476,8181988.8021
33477,8345581.9678
33478,8104733.3278
33479,12490029.763
33481,9927600.7786
33482,4190182.7848
33483,8462084.9662
33484,6557968.7845
33485,15673743.638
33486,12401318.688
33488,14131292.359
33489,12078488.036
33490,11863295.799
33491,10363309.502
33492,8511081.3228
33493,6719489.0108
33494,7052981.4058
33495,11742384.284
33496,8983062.004
33497,11188275.837
33498,10674735.906
33499,10199397.579
33500,9073207.1437
33501,7361880.9859
33502,7355606.5525
33503,10045752.957
33504,11081355.004
33505,7912417.378
33506,5824058.4159
33507,8985202.0168
33508,6712896.4309
33509,6579365.1148
33511,8834979.9865
33512,6033781.6513
33513,13814991.421
33515,5330505.3409
33516,6710410.8778
33517,9455644.3757
33518,8367233.8152
33519,9924530.4849
33520,7748820.46
33521,8190328.9051
33522,4115822.8686
33523,7834079.2653
33525,8856504.4463
33526,11511581.978
33527,8517425.6695
33528,7119388.8494
33529,5108356.8511
33530,6002915.8577
33531,6613234.3162
33532,3876017.0392
33533,7429500.859
33534,4461722.8729
33535,12677188.523
33536,8827627.9508
33537,4268203.4976
33538,7664361.7425
33540,9078383.8104
33541,13349116.561
33542,9717190.1669
33543,10772899.207
33545,8828485.0895
33547,9129396.3855
33548,8473528.5525
33549,9254178.1519
33550,14080999.574
33551,12339752.838
33552,7735112.2091
33553,5440273.2305
33554,10514998.956
33555,14580921.257
33556,3094921.8172
33557,9627253.4422
33558,19448756.276
33559,9637114.9089
33560,6587474.4196
33561,478196.91629
33562,9505917.5767
33563,7819595.7604
33564,6698249.165
33565,8276461.6156
33566,12360843.286
33567,8649037.1697
33568,238900.74946
33569,5814859.7685
33570,11248878.085
33571,2155994.6835
33572,4826292.5931
33573,5369669.343
33574,9594702.1184
33575,7616241.0539
33576,7360953.2515
33577,10583165.332
33578,11770027.108
33579,12564007.556
33580,8396773.7263
33581,8153804.7411
33582,9558655.2992
33584,4740291.9971
33585,5804242.2184
33586,5061674.8107
33587,6901311.5968
33588,8735880.0267
33589,7602938.7018
33590,4849172.1088
33591,8537497.0468
33592,10268653.885
33594,12426618.851
33595,3545513.4941
33596,8309368.0426
33597,6445131.4986
33598,5303786.8377
33599,7485346.3594
33601,6523579.7099
33603,10252209.456
33604,4031169.3241
33605,8069936.3079
33606,8060736.9433
33607,14466923.54
33608,12924783.602
33609,7483814.3421
33610,11250535.254
33611,8230266.9818
33612,4903211.4274
33613,4580051.9631
33614,6438337.7874
33615,5506854.4483
33616,12915816.141
33617,7874379.0009
33618,5057438.8716
33619,10489592.444
33620,9557646.33
33622,10193230.387
33623,7034840.6965
33626,13565554.558
33627,3951937.8844
33628,5262749.7416
33629,10411737.937
33630,8637047.4176
33631,10911923.632
33632,7938891.6565
33633,4424884.7381
33634,13839601.118
33635,9684409.5073
33638,9609860.2349
33639,10332927.036
33640,12924109.84
33641,9072607.4854
33642,8159037.3919
33643,5864390.2262
33644,8481647.0449
33645,7015019.4212
33646,7107767.8584
33647,7223624.2681
33648,31169020.166
33649,8936162.6225
33650,6569545.9732
33651,6687447.0636
33652,8203736.2358
33654,6899271.5271
33655,4452314.8393
33656,4549241.6638
33657,9812513.4105
33658,10544706.912
33659,8872693.6662
33660,9564459.8924
33663,8144560.3575
33664,8963905.0541
33665,7712938.632
33666,6265420.8144
33667,4346669.5778
33668,9783635.536
33669,12704450.112
33670,5297658.8568
33671,6139959.9411
33672,13321189.179
33673,7480053.177
33674,5140969.2119
33675,12102754.149
33676,4936893.4449
33678,9052961.9514
33679,9413105.9592
33680,8099264.2799
33681,10841342.546
33682,9799806.1303
33683,8791583.4233
33684,6455403.9524
33685,8439331.2544
33686,9564426.8468
33687,8581062.6728
33689,13350782.881
33690,6301327.7268
33691,8634634.3966
33692,6415450.0969
33693,6840744.8044
33694,7808708.2659
33695,8199526.9069
33696,9072358.0361
33697,5971413.3783
33698,5615140.9631
33699,12258007.363
33700,4997756.8923
33701,7835779.3915
33703,8771213.2402
33704,8239362.9837
33705,9868293.81
33706,9102554.228
33707,6634254.0406
33708,3550604.5923
33709,7590949.9005
33710,7967488.2196
33711,13266099.119
33712,13136314.333
33713,7477042.4422
33716,6149239.2341
33717,14556873.171
33719,5050955.7658
33720,6050556.5935
